task_num,task_name,trial_type,trial_num,terminalfeedback_bool,targetangle_deg,targetdistance_percmax,homex_px,homey_px,targetx_px,targety_px,time_s,mousex_px,mousey_px,cursorx_px,cursory_px
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.00163388252258,100,189,100,189
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.00659489631653,100,189,100,189
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.00872588157654,100,189,100,189
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.0256989002228,100,187,100,187
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.042671918869,101,186,101,186
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.0590958595276,101,186,101,186
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.0755589008331,101,186,101,186
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.0927648544312,101,186,101,186
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.109402894974,101,186,101,186
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.126163005829,101,186,101,186
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.14289689064,103,186,103,186
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.159108877182,103,186,103,186
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.176199913025,103,186,103,186
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.192723989487,103,186,103,186
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.209538936615,105,186,105,186
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.226006984711,108,183,108,183
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.242825031281,111,179,111,179
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.259523868561,113,175,113,175
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.276233911514,114,171,114,171
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.292715072632,113,162,113,162
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.309575080872,104,140,104,140
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.326318025589,78,88,78,88
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.342833995819,50,48,50,48
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.359211921692,20,18,20,18
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.376393079758,7,7,7,7
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.393049955368,0,-2,0,-2
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.409564971924,0,-5,0,-5
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.426450014114,1,-7,1,-7
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.442661046982,1,-8,1,-8
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.459904909134,0,-7,0,-7
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.47624206543,-2,-5,-2,-5
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.493108034134,-2,-5,-2,-5
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.509438037872,-2,-5,-2,-5
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.525997877121,-2,-5,-2,-5
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.543118953705,-3,-2,-3,-2
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.559946060181,-5,-2,-5,-2
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.576470851898,-7,-2,-7,-2
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.59321308136,-7,-2,-7,-2
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.609709978104,-7,-2,-7,-2
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.62664103508,-7,-2,-7,-2
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.6431620121,-7,-2,-7,-2
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.660054922104,-7,-2,-7,-2
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.676431894302,-8,-1,-8,-1
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.692780971527,-8,-1,-8,-1
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.70992398262,-8,1,-8,1
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.726644992828,-5,2,-5,2
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.743052005768,-4,3,-4,3
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.759790897369,-4,3,-4,3
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.77620100975,-4,3,-4,3
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.792605876923,-3,4,-3,4
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.809766054153,-1,4,-1,4
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.826024055481,-1,4,-1,4
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.843226909637,1,4,1,4
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.859987974167,2,3,2,3
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.876577854156,2,3,2,3
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.893210887909,2,1,2,1
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.909030914307,3,-1,3,-1
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.925564050674,4,-3,4,-3
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.942229032516,4,-3,4,-3
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.958858966827,4,-3,4,-3
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.975764036179,4,-3,4,-3
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,0.992609977722,4,-3,4,-3
1,nc,no_cursor,1,False,40,100,0,0,490.268443596,411.384070199,1.00886797905,4,-3,4,-3
