task_num,task_name,trial_type,trial_num,terminalfeedback_bool,targetangle_deg,targetdistance_percmax,homex_px,homey_px,targetx_px,targety_px,time_s,mousex_px,mousey_px,cursorx_px,cursory_px
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.00201416015625,123,172,123,172
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.00683307647705,123,172,123,172
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.0228061676025,123,172,123,172
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.0390350818634,123,172,123,172
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.0559000968933,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.0725331306458,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.0892550945282,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.105599164963,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.122482061386,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.139199972153,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.155904054642,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.172534942627,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.189641952515,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.206278085709,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.222692966461,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.239384174347,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.256281137466,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.272735118866,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.289390087128,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.305835962296,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.3224401474,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.339043140411,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.356184005737,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.372590065002,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.389719009399,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.405967950821,124,171,124,171
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.422909021378,124,169,124,169
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.4396879673,122,164,122,164
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.456227064133,118,158,118,158
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.472702026367,105,140,105,140
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.488898992538,91,124,91,124
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.506279945374,74,99,74,99
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.522644996643,62,82,62,82
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.539788007736,40,54,40,54
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.556370019913,27,35,27,35
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.573104143143,15,17,15,17
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.589951038361,12,13,12,13
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.606526136398,9,8,9,8
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.623226165771,8,7,8,7
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.63998913765,8,7,8,7
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.656605958939,8,7,8,7
