task_num,task_name,trial_type,trial_num,terminalfeedback_bool,targetangle_deg,targetdistance_percmax,homex_px,homey_px,targetx_px,targety_px,time_s,mousex_px,mousey_px,cursorx_px,cursory_px
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.00200295448303,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.00698900222778,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.0219388008118,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.038587808609,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.0553348064423,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.0717358589172,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.0882978439331,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.105415821075,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.122004985809,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.138481855392,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.154978990555,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.172097921371,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.188925981522,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.205509901047,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.222415924072,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.239142894745,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.255930900574,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.272627830505,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.289174795151,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.305928945541,85,190,85,190
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.32217502594,85,189,85,189
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.339341878891,85,186,85,186
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.355796813965,81,177,81,177
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.37219786644,62,139,62,139
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.388983011246,50,121,50,121
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.405650854111,39,110,39,110
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.422008991241,26,99,26,99
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.439098834991,25,98,25,98
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.455953836441,24,96,24,96
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.472524881363,23,93,23,93
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.488775968552,22,90,22,90
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.505560874939,21,86,21,86
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.521754026413,19,82,19,82
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.539081811905,19,81,19,81
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.555782794952,19,81,19,81
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.572078943253,19,80,19,80
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.588291883469,19,80,19,80
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.604867935181,19,80,19,80
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.621932983398,19,80,19,80
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.639046907425,19,79,19,79
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.655486822128,19,77,19,77
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.672251939774,19,58,19,58
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.688596010208,19,47,19,47
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.705578804016,19,45,19,45
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.722412824631,19,41,19,41
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.739007949829,19,41,19,41
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.755635023117,19,41,19,41
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.772131919861,18,36,18,36
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.788578987122,16,31,16,31
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.805456876755,14,26,14,26
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.822152853012,12,23,12,23
1,nc,no_cursor,1,False,90,100,0,0,3.91886975727e-14,640.0,0.838830947876,12,21,12,21
