,task_num,task_name,trial_type,trial_num,terminal_feedback_boolean,target_angle_degrees,percmax,homex_px,homey_px,targetx_px,targety_px,time_s,mousex_px,mousey_px,cursorx_px,cursory_px
149,2,B_errorclamps,error_clamp,1,,135,100,0,0,-452.548339959,452.548339959,2.4758541584,224,-148,29.5,-29.5
150,2,B_errorclamps,error_clamp,1,,135,100,0,0,-452.548339959,452.548339959,2.49265503883,224,-148,29.5,-29.5
151,2,B_errorclamps,error_clamp,1,,135,100,0,0,-452.548339959,452.548339959,2.50883603096,224,-148,29.5,-29.5
152,2,B_errorclamps,error_clamp,1,,135,100,0,0,-452.548339959,452.548339959,2.52579402924,224,-148,29.5,-29.5
153,2,B_errorclamps,error_clamp,1,,135,100,0,0,-452.548339959,452.548339959,2.54230093956,224,-148,29.5,-29.5
154,2,B_errorclamps,error_clamp,1,,135,100,0,0,-452.548339959,452.548339959,2.55937194824,219,-147,26.5,-26.5
155,2,B_errorclamps,error_clamp,1,,135,100,0,0,-452.548339959,452.548339959,2.57582902908,213,-142,21.0,-21.0
156,2,B_errorclamps,error_clamp,1,,135,100,0,0,-452.548339959,452.548339959,2.59252905846,206,-135,14.0,-14.0
157,2,B_errorclamps,error_clamp,1,,135,100,0,0,-452.548339959,452.548339959,2.60916399956,203,-133,11.5,-11.5
158,2,B_errorclamps,error_clamp,1,,135,100,0,0,-452.548339959,452.548339959,2.6257519722,200,-129,8.0,-8.0
159,2,B_errorclamps,error_clamp,1,,135,100,0,0,-452.548339959,452.548339959,2.64256215096,197,-125,4.5,-4.5
160,2,B_errorclamps,error_clamp,1,,135,100,0,0,-452.548339959,452.548339959,2.65917611122,196,-123,3.0,-3.0
0,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.00169587135315,193,-119,193.0,-119.0
1,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.00947690010071,192,-117,192.0,-117.0
2,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.0260679721832,191,-115,191.0,-115.0
3,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.0425710678101,191,-115,191.0,-115.0
4,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.0595200061798,191,-115,191.0,-115.0
5,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.075835943222,191,-115,191.0,-115.0
6,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.0924918651581,191,-115,191.0,-115.0
7,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.109006881714,191,-115,191.0,-115.0
8,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.126081943512,191,-115,191.0,-115.0
9,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.142387866974,191,-115,191.0,-115.0
10,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.159163951874,191,-115,191.0,-115.0
11,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.176084041595,191,-115,191.0,-115.0
12,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.19260597229,191,-115,191.0,-115.0
13,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.209383964539,191,-115,191.0,-115.0
14,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.226104021072,191,-115,191.0,-115.0
15,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.242481946945,191,-115,191.0,-115.0
16,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.259124994278,191,-115,191.0,-115.0
17,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.275732040405,191,-115,191.0,-115.0
18,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.292804956436,191,-115,191.0,-115.0
19,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.309342861176,191,-115,191.0,-115.0
20,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.32613992691,191,-115,191.0,-115.0
21,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.342676877975,191,-115,191.0,-115.0
22,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.359446048737,191,-115,191.0,-115.0
23,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.376072883606,191,-115,191.0,-115.0
24,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.392274856567,191,-115,191.0,-115.0
25,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.409385919571,191,-115,191.0,-115.0
26,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.426017999649,191,-115,191.0,-115.0
27,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.442658901215,191,-115,191.0,-115.0
28,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.459321022034,191,-115,191.0,-115.0
29,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.475988864899,191,-115,191.0,-115.0
30,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.492676019669,191,-115,191.0,-115.0
31,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.509492874146,191,-115,191.0,-115.0
32,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.52591085434,191,-113,191.0,-113.0
33,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.542655944824,189,-108,189.0,-108.0
34,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.559403896332,183,-96,183.0,-96.0
35,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.576109886169,171,-80,171.0,-80.0
36,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.592710018158,163,-72,163.0,-72.0
37,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.609357833862,154,-63,154.0,-63.0
38,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.625961065292,149,-57,149.0,-57.0
39,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.642441034317,139,-45,139.0,-45.0
40,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.659317970276,129,-36,129.0,-36.0
41,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.6759288311,119,-32,119.0,-32.0
42,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.692556858063,105,-25,105.0,-25.0
43,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.709169864655,98,-19,98.0,-19.0
44,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.725808858871,86,-16,86.0,-16.0
45,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.742579936981,75,-8,75.0,-8.0
46,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.75941491127,65,-2,65.0,-2.0
47,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.775964021683,58,0,58.0,0.0
48,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.79265499115,47,1,47.0,1.0
49,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.808991909027,44,1,44.0,1.0
50,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.825623035431,39,3,39.0,3.0
51,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.842259883881,32,3,32.0,3.0
52,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.858847856522,28,3,28.0,3.0
53,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.875567913055,22,3,22.0,3.0
54,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.892221927643,16,3,16.0,3.0
55,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.908926963806,12,3,12.0,3.0
56,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.925529956818,8,3,8.0,3.0
57,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.942247867584,2,3,2.0,3.0
58,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.958911895752,-2,3,-2.0,3.0
59,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.975517988205,-2,3,-2.0,3.0
60,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,0.992188930511,-4,3,0.0,0.0
61,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.0088160038,-4,3,0.0,0.0
62,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.02568602562,-4,3,0.0,0.0
63,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.04234790802,-4,3,0.0,0.0
64,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.05899000168,-4,3,0.0,0.0
65,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.07575201988,-4,3,0.0,0.0
66,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.09230589867,-4,3,0.0,0.0
67,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.10895800591,-4,3,0.0,0.0
68,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.12563991547,-4,3,0.0,0.0
69,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.14229297638,-4,3,0.0,0.0
70,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.15895700455,-4,3,0.0,0.0
71,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.17564487457,-4,3,0.0,0.0
72,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.1922750473,-4,3,0.0,0.0
73,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.20878505707,-4,3,0.0,0.0
74,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.22561883926,-4,3,0.0,0.0
75,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.24227690697,-4,3,0.0,0.0
76,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.25891184807,-4,3,0.0,0.0
77,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.27560305595,-4,3,0.0,0.0
78,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.29264998436,-4,3,0.0,0.0
79,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.30933785439,-4,3,0.0,0.0
80,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.32585000992,-4,3,0.0,0.0
81,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.34272003174,-4,3,0.0,0.0
82,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.35935902596,-4,3,0.0,0.0
83,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.37603998184,-4,3,0.0,0.0
84,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.39289999008,-4,3,0.0,0.0
85,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.40946292877,-4,3,0.0,0.0
86,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.42628788948,-4,3,0.0,0.0
87,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.44293689728,-4,3,0.0,0.0
88,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.45960903168,-5,4,6.12323399574e-17,1.0
89,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.47653198242,-1,15,7.34788079488e-16,12.0
90,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.4929318428,2,26,1.40834381902e-15,23.0
91,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.50938391685,8,46,2.63299061817e-15,43.0
92,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.52618098259,15,64,3.7351727374e-15,61.0
93,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.54263687134,24,92,5.44967825621e-15,89.0
94,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.55952095985,29,113,6.73555739531e-15,110.0
95,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.57616305351,42,142,8.51129525407e-15,139.0
96,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.59286189079,56,169,1.01645684329e-14,166.0
97,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.60970902443,66,189,1.13892152321e-14,186.0
98,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.62625384331,80,219,1.32261854308e-14,216.0
99,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.64288783073,89,239,1.44508322299e-14,236.0
100,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.65952587128,101,265,1.60428730688e-14,262.0
101,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.67621684074,110,300,1.81860049673e-14,297.0
102,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.69304990768,127,328,1.99005104861e-14,325.0
103,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.70955586433,141,358,2.17374806849e-14,355.0
104,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.72626185417,151,406,2.46766330028e-14,403.0
105,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.74264001846,155,440,2.67585325614e-14,437.0
106,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.75941991806,161,482,2.93302908396e-14,479.0
107,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.77623987198,168,514,3.12897257182e-14,511.0
108,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.79290294647,175,556,3.38614839964e-14,553.0
109,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.80928206444,181,580,3.53310601554e-14,577.0
110,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.82627987862,185,612,3.7290495034e-14,609.0
111,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.84279894829,187,626,3.81477477934e-14,623.0
112,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.85947704315,191,648,3.94948592725e-14,645.0
113,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.87560200691,193,661,4.02908796919e-14,658.0
114,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.89218306541,197,667,4.06582737317e-14,664.0
115,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.90891385078,197,667,4.06582737317e-14,664.0
116,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.92555594444,197,669,4.07807384116e-14,666.0
117,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.94218301773,198,671,4.09032030915e-14,668.0
118,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.95890283585,199,673,4.10256677714e-14,670.0
119,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.97520685196,199,673,4.10256677714e-14,670.0
120,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,1.99223589897,199,673,4.10256677714e-14,670.0
121,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.00866293907,200,676,4.12093647913e-14,673.0
122,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.02551102638,200,676,4.12093647913e-14,673.0
123,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.04214692116,200,676,4.12093647913e-14,673.0
124,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.05883789062,200,676,4.12093647913e-14,673.0
125,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.07552886009,200,676,4.12093647913e-14,673.0
126,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.09196805954,201,676,4.12093647913e-14,673.0
127,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.10869693756,201,676,4.12093647913e-14,673.0
128,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.12547397614,201,676,4.12093647913e-14,673.0
129,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.14204597473,201,676,4.12093647913e-14,673.0
130,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.15861392021,201,676,4.12093647913e-14,673.0
131,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.17546606064,201,676,4.12093647913e-14,673.0
132,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.192029953,201,676,4.12093647913e-14,673.0
133,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.20858883858,201,676,4.12093647913e-14,673.0
134,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.22545695305,201,676,4.12093647913e-14,673.0
135,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.24205088615,201,676,4.12093647913e-14,673.0
136,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.25870203972,201,676,4.12093647913e-14,673.0
137,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.27543091774,201,673,4.10256677714e-14,670.0
138,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.2922129631,199,671,4.09032030915e-14,668.0
139,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.30869293213,199,669,4.07807384116e-14,666.0
140,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.32540893555,199,669,4.07807384116e-14,666.0
141,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.34192991257,198,667,4.06582737317e-14,664.0
142,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.35862398148,197,665,4.05358090518e-14,662.0
143,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.37525486946,197,665,4.05358090518e-14,662.0
144,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.39210700989,197,663,4.04133443719e-14,660.0
145,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.40865206718,197,661,4.02908796919e-14,658.0
146,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.42528104782,196,660,4.0229647352e-14,657.0
147,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.44182491302,195,659,4.0168415012e-14,656.0
148,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.45862102509,195,657,4.00459503321e-14,654.0
149,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.47524690628,195,655,3.99234856522e-14,652.0
150,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.49178099632,195,655,3.99234856522e-14,652.0
151,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.50863003731,195,653,3.98010209723e-14,650.0
152,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.52527093887,194,652,3.97397886323e-14,649.0
153,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.54200387001,193,651,3.96785562924e-14,648.0
154,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.55852794647,193,649,3.95560916125e-14,646.0
155,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.57528400421,193,649,3.95560916125e-14,646.0
156,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.59188985825,193,647,3.94336269325e-14,644.0
157,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.60818004608,193,645,3.93111622526e-14,642.0
158,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.62510895729,193,643,3.91886975727e-14,640.0
159,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.64205002785,192,642,3.91274652328e-14,639.0
160,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.65869283676,192,642,3.91274652328e-14,639.0
161,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.67527794838,192,642,3.91274652328e-14,639.0
162,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.69186806679,192,642,3.91274652328e-14,639.0
163,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.70861101151,192,642,3.91274652328e-14,639.0
164,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.72520685196,192,642,3.91274652328e-14,639.0
165,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.7420270443,192,642,3.91274652328e-14,639.0
166,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.75864100456,192,642,3.91274652328e-14,639.0
167,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.77525401115,192,642,3.91274652328e-14,639.0
168,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.79209303856,192,642,3.91274652328e-14,639.0
169,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.80871200562,192,642,3.91274652328e-14,639.0
170,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.82543087006,192,642,3.91274652328e-14,639.0
171,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.84198284149,192,642,3.91274652328e-14,639.0
172,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.8586139679,192,642,3.91274652328e-14,639.0
173,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.87531685829,192,642,3.91274652328e-14,639.0
174,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.89171600342,192,642,3.91274652328e-14,639.0
175,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.90863490105,192,642,3.91274652328e-14,639.0
176,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.92522001266,192,642,3.91274652328e-14,639.0
177,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.94193887711,192,642,3.91274652328e-14,639.0
178,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.95852088928,192,642,3.91274652328e-14,639.0
179,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.97517895699,192,642,3.91274652328e-14,639.0
180,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,2.99182391167,192,642,3.91274652328e-14,639.0
181,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,3.00811886787,192,642,3.91274652328e-14,639.0
182,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,3.02519583702,192,642,3.91274652328e-14,639.0
183,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,3.04185390472,192,642,3.91274652328e-14,639.0
184,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,3.05850291252,191,639,3.89437682129e-14,636.0
185,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,3.07517504692,191,627,3.82089801334e-14,624.0
186,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,3.09178090096,191,612,3.7290495034e-14,609.0
187,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,3.1085870266,191,575,3.50248984556e-14,572.0
188,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,3.12527489662,191,538,3.27593018772e-14,535.0
189,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,3.14184999466,191,508,3.09223316785e-14,505.0
190,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,3.15845799446,191,468,2.84730380802e-14,465.0
191,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,3.17507004738,191,446,2.71259266011e-14,443.0
192,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,3.19165086746,191,416,2.52889564024e-14,413.0
193,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,3.20830798149,188,394,2.39418449233e-14,391.0
194,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,3.22486996651,188,370,2.24722687644e-14,367.0
195,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,3.2415099144,188,352,2.13700866451e-14,349.0
196,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,3.25842094421,188,326,1.97780458062e-14,323.0
197,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,3.27496290207,188,302,1.83084696473e-14,299.0
198,2,B_errorclamps,error_clamp,2,,90,100,0,0,3.91886975727e-14,640.0,3.29147195816,188,266,1.61041054088e-14,263.0
