,task_num,trial_type,trial_num,terminal_feedback_boolean,target_angle_degrees,homex_px,homey_px,targetx_px,targety_px,time_s,mousex_px,mousey_px,cursorx_px,cursory_px
0,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.00387096405029,31,136,31.0,136.0
1,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.0105359554291,31,136,31.0,136.0
2,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.0281229019165,31,136,31.0,136.0
3,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.0441598892212,31,136,31.0,136.0
4,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.0609629154205,31,136,31.0,136.0
5,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.0774807929993,31,136,31.0,136.0
6,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.0946488380432,31,136,31.0,136.0
7,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.111117839813,31,136,31.0,136.0
8,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.127853870392,31,136,31.0,136.0
9,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.14411687851,31,136,31.0,136.0
10,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.161548852921,31,136,31.0,136.0
11,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.177447795868,31,136,31.0,136.0
12,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.194146871567,31,136,31.0,136.0
13,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.21081495285,31,136,31.0,136.0
14,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.227865934372,31,136,31.0,136.0
15,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.244014978409,31,136,31.0,136.0
16,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.261652946472,31,136,31.0,136.0
17,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.277457952499,31,136,31.0,136.0
18,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.294047832489,31,136,31.0,136.0
19,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.311182975769,31,136,31.0,136.0
20,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.327551841736,31,136,31.0,136.0
21,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.344155788422,31,136,31.0,136.0
22,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.360435962677,31,136,31.0,136.0
23,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.377643823624,31,136,31.0,136.0
24,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.394336938858,31,136,31.0,136.0
25,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.410654783249,31,136,31.0,136.0
26,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.427407979965,31,136,31.0,136.0
27,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.444178819656,31,136,31.0,136.0
28,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.460986852646,31,136,31.0,136.0
29,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.477413892746,31,136,31.0,136.0
30,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.494666814804,31,136,31.0,136.0
31,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.510866880417,31,131,31.0,131.0
32,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.527287960052,31,121,31.0,121.0
33,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.544653892517,31,105,31.0,105.0
34,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.560759782791,31,105,31.0,105.0
35,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.578096866608,31,93,31.0,93.0
36,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.593715906143,31,83,31.0,83.0
37,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.610700845718,31,83,31.0,83.0
38,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.627341985703,31,77,31.0,77.0
39,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.644091844559,31,70,31.0,70.0
40,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.66063284874,31,70,31.0,70.0
41,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.678246974945,31,64,31.0,64.0
42,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.693880796432,30,56,30.0,56.0
43,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.710783004761,30,50,30.0,50.0
44,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.727283000946,30,50,30.0,50.0
45,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.74546289444,28,43,28.0,43.0
46,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.760793924332,27,37,27.0,37.0
47,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.77801990509,27,37,27.0,37.0
48,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.7944688797,26,34,26.0,34.0
49,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.811376810074,25,33,25.0,33.0
50,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.827255964279,25,33,25.0,33.0
51,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.84396481514,24,32,24.0,32.0
52,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.861485958099,22,30,22.0,30.0
53,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.876676797867,18,27,18.0,27.0
54,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.894533872604,18,27,18.0,27.0
55,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.910602807999,14,23,14.0,23.0
56,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.927284002304,11,21,11.0,21.0
57,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.943464994431,11,21,11.0,21.0
58,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.960890769958,9,19,9.0,19.0
59,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.977393865585,7,17,7.0,17.0
60,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,0.994004964828,7,17,7.0,17.0
61,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.01087880135,7,17,7.0,17.0
62,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.02714776993,6,16,6.0,16.0
63,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.04451489449,6,16,6.0,16.0
64,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.06050896645,6,16,6.0,16.0
65,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.07760691643,6,15,6.0,15.0
66,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.09383893013,6,15,6.0,15.0
67,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.1106069088,6,15,6.0,15.0
68,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.12753295898,6,15,6.0,15.0
69,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.14445495605,6,15,6.0,15.0
70,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.1618309021,6,15,6.0,15.0
71,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.17697477341,6,15,6.0,15.0
72,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.19469881058,6,15,6.0,15.0
73,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.21117281914,6,6,6.0,6.0
74,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.2281088829,6,6,6.0,6.0
75,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.24403786659,6,2,6.0,2.0
76,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.26071381569,6,0,6.0,0.0
77,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.27854800224,6,0,6.0,0.0
78,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.29379081726,6,-1,6.0,-1.0
79,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.31100988388,6,-1,6.0,-1.0
80,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.32797384262,6,-1,6.0,-1.0
81,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.34428596497,6,-1,6.0,-1.0
82,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.36101198196,6,-1,6.0,-1.0
83,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.37790584564,6,-1,6.0,-1.0
84,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.39422988892,6,-1,6.0,-1.0
85,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.41120100021,6,-1,6.0,-1.0
86,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.42752099037,6,-1,6.0,-1.0
87,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.44516587257,6,-1,6.0,-1.0
88,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.46115493774,6,-1,6.0,-1.0
89,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.47924089432,6,-1,6.0,-1.0
90,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.49380993843,6,-1,6.0,-1.0
91,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.51240587234,6,-1,6.0,-1.0
92,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.52685499191,6,-1,6.0,-1.0
93,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.5446138382,6,-1,6.0,-1.0
94,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.56072592735,6,-1,6.0,-1.0
95,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.57751178741,6,-1,6.0,-1.0
96,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.59452581406,6,-1,6.0,-1.0
97,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.61074185371,6,-1,6.0,-1.0
98,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.62863278389,6,-1,6.0,-1.0
99,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.64435887337,6,-1,6.0,-1.0
100,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.66213178635,6,-1,6.0,-1.0
101,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.6773879528,6,-1,6.0,-1.0
102,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.69512796402,6,-1,6.0,-1.0
103,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.71071577072,6,-1,6.0,-1.0
104,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.72762489319,6,-1,6.0,-1.0
105,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.74491691589,6,-1,6.0,-1.0
106,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.76097488403,6,-1,6.0,-1.0
107,1,no_cursor,1,,140,0,0,-262.75324399,220.476150122,1.7787539959,6,-1,6.0,-1.0
