task_num,task_name,trial_type,trial_num,terminalfeedback_bool,targetangle_deg,targetdistance_percmax,homex_px,homey_px,targetx_px,targety_px,time_s,mousex_px,mousey_px,cursorx_px,cursory_px
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.00176310539246,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.00687503814697,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.0113880634308,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.0284380912781,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.0449759960175,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.0613951683044,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.0782990455627,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.0947730541229,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.11187505722,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.128561019897,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.145230054855,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.161853075027,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.178547143936,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.195050954819,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.211538076401,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.228655099869,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.244932174683,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.261984109879,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.278474092484,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.294909000397,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.311908006668,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.328627109528,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.345111131668,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.361559152603,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.378720998764,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.394898176193,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.411924123764,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.428658008575,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.445281028748,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.46147608757,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.478532075882,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.495143175125,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.511935949326,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.528722047806,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.545079946518,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.561522006989,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.578528165817,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.594712972641,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.611579179764,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.62819314003,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.644790172577,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.661905050278,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.678615093231,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.695139169693,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.71231508255,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.728974103928,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.745427131653,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.762299060822,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.778970956802,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.795284032822,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.812024116516,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.829028129578,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.84533405304,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.86189198494,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.878422021866,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.895076990128,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.911774158478,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.928308963776,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.944956064224,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.961794137955,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.978451013565,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,0.995008945465,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,1.01165699959,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,1.02840614319,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,1.04503202438,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,1.06175613403,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,1.07828998566,-37.0,228.0,-32.54293994,209.366025404
1.0,gradual,cursor,1.0,False,70.0,100.0,0.0,0.0,218.892891728,601.403277303,1.09493017197,-37.0,228.0,-32.54293994,209.366025404
